Point #0: x=7180.2802734375, y=-15971.3759765625, z=293.5487976074219, yaw=-161.7006378173828
Point #2598: x=-7019.49853515625, y=-4124.6396484375, z=212.3253631591797, yaw=-48.61978530883789
Point #2599: x=-7899.50146484375, y=739.053955078125, z=157.927734375, yaw=52.877010345458984
Point #2600: x=-7890.1591796875, y=737.82177734375, z=158.129638671875, yaw=148.21836853027344
Point #2601: x=3738.550537109375, y=1306.565185546875, z=61.96043014526367, yaw=4.320096969604492
Point #2602: x=-7889.33251953125, y=746.6895751953125, z=158.33827209472656, yaw=-127.1229248046875
Point #2603: x=-7890.1591796875, y=737.82177734375, z=158.129638671875, yaw=148.21836853027344
Point #2604: x=8396.78515625, y=-2488.04638671875, z=55.91535568237305, yaw=-162.39759826660156
Point #2605: x=8388.5625, y=-2482.00439453125, z=55.91565704345703, yaw=-63.04741668701172
Point #2606: x=8396.78515625, y=-2488.04638671875, z=55.91535568237305, yaw=-162.39759826660156
Point #2607: x=8391.33984375, y=-2495.18505859375, z=55.87073516845703, yaw=116.95256042480469
Point #2608: x=6446.5009765625, y=-233.79786682128906, z=43.44967269897461, yaw=119.28938293457031
Point #2609: x=9092.1220703125, y=-5234.41650390625, z=73.43514251708984, yaw=82.96298217773438
Point #2610: x=9097.3037109375, y=-5218.796875, z=73.39105224609375, yaw=-95.114013671875
Point #2611: x=9092.1220703125, y=-5234.41552734375, z=73.43514251708984, yaw=82.96298217773438
Point #2612: x=9100.908203125, y=-5232.1220703125, z=73.07076263427734, yaw=150.95266723632812
Point #2613: x=-773.179931640625, y=-4443.890625, z=179.82823181152344, yaw=139.7755584716797
Point #2614: x=9088.55078125, y=-5221.25537109375, z=73.06238555908203, yaw=-29.047351837158203
Point #2615: x=9097.3037109375, y=-5218.796875, z=73.39105224609375, yaw=-95.114013671875
Point #2616: x=9100.90625, y=-5232.12109375, z=73.07076263427734, yaw=150.95262145996094
Point #2617: x=9097.3037109375, y=-5218.796875, z=73.39105224609375, yaw=-95.114013671875
Point #2618: x=-1930.2994384765625, y=-10657.59765625, z=283.2400207519531, yaw=-103.91612243652344
Point #2619: x=9100.9072265625, y=-5232.12158203125, z=73.07076263427734, yaw=150.95262145996094
Point #2620: x=-285.4800720214844, y=-6692.4755859375, z=157.7757568359375, yaw=-83.11767578125
Point #2621: x=-293.52484130859375, y=-6700.73046875, z=158.15211486816406, yaw=24.402353286743164
Point #2622: x=-285.4801330566406, y=-6692.474609375, z=157.7757568359375, yaw=-83.11781311035156
Point #2623: x=-286.7322998046875, y=-6706.70361328125, z=158.07089233398438, yaw=101.40459442138672
Point #2624: x=-1946.3116455078125, y=-10668.322265625, z=283.8641662597656, yaw=1.3832215070724487
Point #2625: x=-293.5248107910156, y=-6700.73046875, z=158.15211486816406, yaw=24.402353286743164
Point #2626: x=4465.01513671875, y=1349.7279052734375, z=51.54456329345703, yaw=82.06256866455078
Point #2627: x=4457.5576171875, y=1360.880859375, z=51.98081970214844, yaw=4.320096492767334
Point #2628: x=2252.712646484375, y=-1421.4132080078125, z=88.07202911376953, yaw=70.45426177978516
Point #2629: x=4478.1181640625, y=1358.7515869140625, z=51.38612365722656, yaw=-177.18536376953125
Point #2630: x=4470.90283203125, y=1369.555419921875, z=51.90129852294922, yaw=-94.91231536865234
Point #2631: x=4465.01513671875, y=1349.7279052734375, z=51.54456329345703, yaw=82.06256866455078
Point #2632: x=4478.1181640625, y=1358.7515869140625, z=51.38612365722656, yaw=-177.18536376953125
Point #2633: x=4457.5576171875, y=1360.880859375, z=51.98081970214844, yaw=4.320068359375
Point #2634: x=-790.3777465820312, y=-4424.7607421875, z=179.32228088378906, yaw=-40.22444534301758
Point #2635: x=4470.90283203125, y=1369.555419921875, z=51.90129852294922, yaw=-94.91231536865234
Point #2636: x=-1939.5035400390625, y=-10680.1923828125, z=283.9613037109375, yaw=76.08386993408203
Point #2637: x=4457.5576171875, y=1360.880859375, z=51.98081970214844, yaw=4.320068359375
Point #2638: x=6924.3037109375, y=-695.7823486328125, z=43.81477355957031, yaw=-60.03047561645508
Point #2639: x=4478.1181640625, y=1358.7515869140625, z=51.38612365722656, yaw=-177.18533325195312
Point #2640: x=4470.9033203125, y=1369.555419921875, z=51.90129852294922, yaw=-94.91226959228516
Point #2641: x=6833.83935546875, y=-35.19056701660156, z=39.54060363769531, yaw=124.06977844238281
Point #2642: x=282.8023376464844, y=-5323.69921875, z=191.92996215820312, yaw=53.044715881347656
Point #2643: x=6827.09033203125, y=-18.962909698486328, z=39.39229202270508, yaw=-55.93021774291992
Point #2644: x=6827.09033203125, y=-18.962909698486328, z=39.39229202270508, yaw=-55.93021774291992
Point #2645: x=6821.43603515625, y=-30.832061767578125, z=39.70819854736328, yaw=24.83605194091797
Point #2646: x=6821.43603515625, y=-30.832067489624023, z=39.70819854736328, yaw=24.836103439331055
Point #2647: x=-1299.4713134765625, y=-7287.9375, z=224.2286834716797, yaw=-178.86044311523438
Point #2648: x=6833.84033203125, y=-35.19193649291992, z=39.54060363769531, yaw=124.06977844238281
Point #2649: x=9136.5126953125, y=-3490.532470703125, z=55.6578369140625, yaw=128.58651733398438
Point #2650: x=9139.8046875, y=-3480.599853515625, z=55.58648681640625, yaw=-130.8756866455078
Point #2651: x=9136.5126953125, y=-3490.532470703125, z=55.6578369140625, yaw=128.58651733398438
Point #2652: x=9139.8046875, y=-3480.599609375, z=55.58648681640625, yaw=-130.87574768066406
Point #2653: x=7122.93603515625, y=-1063.109375, z=50.31395721435547, yaw=19.92349624633789
Point #2654: x=7129.5087890625, y=-1051.6456298828125, z=50.04336166381836, yaw=-60.030452728271484
Point #2655: x=7122.93603515625, y=-1063.109375, z=50.31395721435547, yaw=19.923498153686523
Point #2656: x=-1005.5806274414062, y=-3936.6162109375, z=171.19505310058594, yaw=98.232421875
Point #2657: x=7122.93603515625, y=-1063.109375, z=50.31395721435547, yaw=19.92349624633789
Point #2658: x=7136.38427734375, y=-1070.5750732421875, z=50.01057052612305, yaw=119.9695053100586
Point #2659: x=7489.11865234375, y=-2227.302734375, z=54.1424446105957, yaw=15.679835319519043
Point #2660: x=7142.67919921875, y=-1059.219482421875, z=49.73229217529297, yaw=-157.6014862060547
Point #2661: x=7129.5087890625, y=-1051.6456298828125, z=50.04336166381836, yaw=-60.030452728271484
Point #2662: x=7136.38427734375, y=-1070.5750732421875, z=50.01057052612305, yaw=119.9695053100586
Point #2663: x=-1015.869140625, y=-3927.98876953125, z=170.81488037109375, yaw=20.610315322875977
Point #2664: x=-315.1086120605469, y=-4844.3427734375, z=190.99395751953125, yaw=21.59208106994629
Point #2665: x=7129.5087890625, y=-1051.6456298828125, z=50.04336166381836, yaw=-60.03047561645508
Point #2666: x=7504.21435546875, y=-2235.845947265625, z=54.167991638183594, yaw=122.24079132080078
Point #2667: x=7496.193359375, y=-2215.716064453125, z=54.01364517211914, yaw=-60.20991897583008
Point #2668: x=7510.560546875, y=-2224.0458984375, z=54.02426528930664, yaw=-159.84646606445312
Point #2669: x=7489.11865234375, y=-2227.302734375, z=54.1424446105957, yaw=15.679861068725586
Point #2670: x=7504.21435546875, y=-2235.845947265625, z=54.167991638183594, yaw=122.24073791503906
Point #2671: x=7496.1943359375, y=-2215.716064453125, z=54.01364517211914, yaw=-60.20991897583008
Point #2672: x=-995.0160522460938, y=-3924.18310546875, z=171.06553649902344, yaw=-160.595703125
Point #2673: x=7504.21435546875, y=-2235.845947265625, z=54.167991638183594, yaw=122.24073791503906
Point #2674: x=7496.193359375, y=-2215.716064453125, z=54.01364517211914, yaw=-60.20991897583008
Point #2675: x=282.8030090332031, y=-5323.69873046875, z=191.92996215820312, yaw=53.044715881347656
Point #2676: x=-6333.22998046875, y=3132.22314453125, z=104.51139068603516, yaw=-138.87850952148438
Point #2677: x=295.9502868652344, y=-5312.04541015625, z=191.61630249023438, yaw=-126.95528411865234
Point #2678: x=2961.217041015625, y=29.41764259338379, z=71.16668701171875, yaw=-103.6513671875
Point #2679: x=282.1983642578125, y=-5310.5791015625, z=191.8042755126953, yaw=-27.860368728637695
Point #2680: x=-6604.22607421875, y=-10486.2783203125, z=400.6402282714844, yaw=-99.27490234375
Point #2681: x=6995.00537109375, y=-1751.9114990234375, z=54.29183578491211, yaw=118.55055236816406
Point #2682: x=-1312.092529296875, y=-7284.68798828125, z=224.96737670898438, yaw=1.1395760774612427
Point #2683: x=-1299.4720458984375, y=-7287.9375, z=224.2286834716797, yaw=-178.86044311523438
Point #2684: x=-1312.09326171875, y=-7284.68798828125, z=224.96737670898438, yaw=1.1395760774612427
Point #2685: x=6766.66162109375, y=-1854.77685546875, z=54.92662811279297, yaw=-156.112060546875
Point #2686: x=-1303.55908203125, y=-7280.02978515625, z=224.5662078857422, yaw=-98.61041259765625
Point #2687: x=2260.1591796875, y=-1411.299072265625, z=88.052734375, yaw=-110.54031372070312
Point #2688: x=2261.507080078125, y=-1420.046630859375, z=88.06254577636719, yaw=160.27432250976562
Point #2689: x=7315.80126953125, y=-520.9249877929688, z=44.28498840332031, yaw=25.33900260925293
Point #2690: x=7315.80126953125, y=-520.9249877929688, z=44.28498840332031, yaw=25.33900260925293
Point #2691: x=7322.2080078125, y=-509.4250183105469, z=44.38334274291992, yaw=-59.849666595458984
Point #2692: x=-247.62985229492188, y=-4044.240478515625, z=174.45065307617188, yaw=-58.25155258178711
Point #2693: x=6318.42236328125, y=-939.4928588867188, z=47.19293975830078, yaw=-96.32295989990234
Point #2694: x=-235.14573669433594, y=-4048.407470703125, z=173.56448364257812, yaw=-138.85504150390625
Point #2695: x=7203.9609375, y=-1656.5816650390625, z=52.41435241699219, yaw=-62.44036865234375
Point #2696: x=-240.33868408203125, y=-4062.67529296875, z=174.229248046875, yaw=121.74845886230469
Point #2697: x=-247.6298370361328, y=-4044.240234375, z=174.45065307617188, yaw=-58.25155258178711
Point #2698: x=-247.6298370361328, y=-4044.240234375, z=174.45065307617188, yaw=-58.25155258178711
Point #2699: x=-252.39498901367188, y=-4058.154541015625, z=175.066650390625, yaw=38.13615036010742
Point #2700: x=-556.0321044921875, y=1151.6678466796875, z=132.03919982910156, yaw=-17.76890754699707
Point #2701: x=-235.14573669433594, y=-4048.407470703125, z=173.56448364257812, yaw=-138.85504150390625
Point #2702: x=6738.673828125, y=-358.4452209472656, z=45.28955078125, yaw=-158.1261444091797
Point #2703: x=-240.33868408203125, y=-4062.67529296875, z=174.229248046875, yaw=121.74845886230469
Point #2704: x=-252.39498901367188, y=-4058.154296875, z=175.066650390625, yaw=38.13615036010742
Point #2705: x=-235.14573669433594, y=-4048.407470703125, z=173.56448364257812, yaw=-138.85504150390625
Point #2706: x=6988.2509765625, y=-1732.1759033203125, z=53.90842819213867, yaw=-61.449466705322266
Point #2707: x=-240.33868408203125, y=-4062.67529296875, z=174.229248046875, yaw=121.74842834472656
Point #2708: x=6982.58251953125, y=-1747.2066650390625, z=54.01939392089844, yaw=39.378761291503906
Point #2709: x=-187.8208770751953, y=-5362.30615234375, z=199.0034942626953, yaw=143.04217529296875
Point #2710: x=-186.79034423828125, y=-5349.73095703125, z=199.57723999023438, yaw=-130.51080322265625
Point #2711: x=7209.64306640625, y=-1675.03369140625, z=52.82516860961914, yaw=117.55963897705078
Point #2712: x=-186.7903289794922, y=-5349.73046875, z=199.57723999023438, yaw=-130.51080322265625
Point #2713: x=-199.3273162841797, y=-5349.2685546875, z=199.7737274169922, yaw=-36.95782470703125
Point #2714: x=-199.32717895507812, y=-5349.2685546875, z=199.7737274169922, yaw=-36.95780944824219
Point #2715: x=-187.8208770751953, y=-5362.30615234375, z=199.0034942626953, yaw=143.04217529296875
Point #2716: x=-794.0704345703125, y=-4438.66943359375, z=180.31982421875, yaw=25.63105010986328
Point #2717: x=-769.7966918945312, y=-4430.14111328125, z=179.41517639160156, yaw=-151.28379821777344
Point #2718: x=-794.0704345703125, y=-4438.66943359375, z=180.31982421875, yaw=25.63105010986328
Point #2719: x=-773.179931640625, y=-4443.890625, z=179.82823181152344, yaw=139.7755584716797
Point #2720: x=-794.0704345703125, y=-4438.66943359375, z=180.31982421875, yaw=25.63105010986328
Point #2721: x=3776.742431640625, y=728.1951904296875, z=65.30587005615234, yaw=-167.21926879882812
Point #2722: x=-769.796630859375, y=-4430.1416015625, z=179.41517639160156, yaw=-151.28379821777344
Point #2723: x=3767.814208984375, y=737.0973510742188, z=65.32154083251953, yaw=-80.6722640991211
Point #2724: x=-773.179931640625, y=-4443.890625, z=179.82823181152344, yaw=139.7755584716797
Point #2725: x=-790.3777465820312, y=-4424.7607421875, z=179.32228088378906, yaw=-40.22444534301758
Point #2726: x=8619.0751953125, y=-3420.4423828125, z=56.26858139038086, yaw=-56.960121154785156
Point #2727: x=-769.796630859375, y=-4430.14111328125, z=179.41517639160156, yaw=-151.2837371826172
Point #2728: x=5681.0830078125, y=-6597.33349609375, z=107.94338989257812, yaw=-98.64572143554688
Point #2729: x=-1923.24365234375, y=-10669.45703125, z=283.88922119140625, yaw=-177.3387451171875
Point #2730: x=5684.26171875, y=-6608.04052734375, z=108.07715606689453, yaw=156.2804718017578
Point #2731: x=8097.85400390625, y=-2256.227783203125, z=51.7313117980957, yaw=22.351560592651367
Point #2732: x=5675.55322265625, y=-6610.41845703125, z=107.8354263305664, yaw=81.35427856445312
Point #2733: x=5681.0830078125, y=-6597.33349609375, z=107.94338989257812, yaw=-98.64572143554688
Point #2734: x=5684.26171875, y=-6608.0400390625, z=108.07715606689453, yaw=156.280517578125
Point #2735: x=5675.5537109375, y=-6610.41845703125, z=107.8354263305664, yaw=81.35427856445312
Point #2736: x=6354.4677734375, y=-512.4634399414062, z=45.82573699951172, yaw=-84.19227600097656
Point #2737: x=6352.44189453125, y=-530.1235961914062, z=45.93640899658203, yaw=93.81050109863281
Point #2738: x=6364.9599609375, y=-521.298828125, z=45.69401931762695, yaw=-158.36917114257812
Point #2739: x=6352.44189453125, y=-530.1235961914062, z=45.93640899658203, yaw=93.81050109863281
Point #2740: x=4094.840576171875, y=803.9418334960938, z=60.061683654785156, yaw=12.780807495117188
Point #2741: x=-893.7625732421875, y=-5219.84228515625, z=190.045166015625, yaw=-15.746119499206543
Point #2742: x=-877.4193725585938, y=-5227.75634765625, z=190.26222229003906, yaw=166.2957763671875
Point #2743: x=-1882.5096435546875, y=-10450.1689453125, z=276.0187683105469, yaw=76.08386993408203
Point #2744: x=-6341.51025390625, y=3135.618408203125, z=104.3400650024414, yaw=-55.89853286743164
Point #2745: x=7691.8935546875, y=-2473.375244140625, z=53.576263427734375, yaw=-155.37265014648438
Point #2746: x=7675.84716796875, y=-2465.29638671875, z=53.12991714477539, yaw=-53.64386749267578
Point #2747: x=7669.404296875, y=-2477.875, z=53.46250534057617, yaw=15.501810073852539
Point #2748: x=7686.44189453125, y=-2485.59228515625, z=53.64851379394531, yaw=126.35615539550781
Point #2749: x=7691.8935546875, y=-2473.375244140625, z=53.576263427734375, yaw=-155.3726043701172
Point #2750: x=7675.84716796875, y=-2465.29638671875, z=53.12991714477539, yaw=-53.64386749267578
Point #2751: x=3459.83251953125, y=1293.4500732421875, z=67.22203826904297, yaw=169.50906372070312
Point #2752: x=7686.44189453125, y=-2485.59228515625, z=53.64851379394531, yaw=126.35615539550781
Point #2753: x=5031.4599609375, y=829.2598876953125, z=53.01455307006836, yaw=174.6494140625
Point #2754: x=7691.8935546875, y=-2473.37548828125, z=53.576263427734375, yaw=-155.37257385253906
Point #2755: x=7686.44189453125, y=-2485.59228515625, z=53.64851379394531, yaw=126.35615539550781
Point #2756: x=7675.84716796875, y=-2465.29638671875, z=53.12991714477539, yaw=-53.64385223388672
Point #2757: x=4421.59814453125, y=851.1111450195312, z=58.40859603881836, yaw=-95.26393127441406
Point #2758: x=7131.24365234375, y=-187.62835693359375, z=42.19205856323242, yaw=120.15031433105469
Point #2759: x=7119.2685546875, y=-182.62448120117188, z=42.536766052246094, yaw=25.128326416015625
Point #2760: x=7125.69873046875, y=-171.1139373779297, z=42.17229080200195, yaw=-59.84965896606445
Point #2761: x=4120.9609375, y=1335.453369140625, z=60.89656066894531, yaw=4.320068836212158
Point #2762: x=7131.24365234375, y=-187.62838745117188, z=42.19205856323242, yaw=120.15031433105469
Point #2763: x=7125.69775390625, y=-171.1139678955078, z=42.17229080200195, yaw=-59.84965896606445
Point #2764: x=4831.78173828125, y=1467.0860595703125, z=52.708343505859375, yaw=-18.657302856445312
Point #2765: x=4834.72216796875, y=1453.4154052734375, z=52.097469329833984, yaw=81.23877716064453
Point #2766: x=-3928.144287109375, y=3370.333740234375, z=133.85951232910156, yaw=5.2167229652404785
Point #2767: x=-3920.916259765625, y=3375.48779296875, z=133.94471740722656, yaw=-82.52275085449219
Point #2768: x=-3915.61865234375, y=3367.962646484375, z=134.16873168945312, yaw=-174.7832794189453
Point #2769: x=6726.16796875, y=-2371.1435546875, z=58.00080108642578, yaw=-113.89136505126953
Point #2770: x=6715.99755859375, y=-2385.4619140625, z=58.0398063659668, yaw=66.10865783691406
Point #2771: x=6715.99755859375, y=-2385.4619140625, z=58.0398063659668, yaw=66.10865783691406
Point #2772: x=6729.06591796875, y=-2383.965087890625, z=58.09994888305664, yaw=146.8812255859375
Point #2773: x=6726.16845703125, y=-2371.143310546875, z=58.00080108642578, yaw=-113.89131164550781
Point #2774: x=4149.361328125, y=1554.7491455078125, z=55.92296600341797, yaw=-177.5895233154297
Point #2775: x=4129.5556640625, y=1557.4185791015625, z=56.466487884521484, yaw=2.4104714393615723
Point #2776: x=4129.5556640625, y=1557.4185791015625, z=56.466487884521484, yaw=2.4104714393615723
